center,left,right,steering,throttle,reverse,speed
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_41_167.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_41_167.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_41_167.jpg,-0.05660377,1,0,30.18996
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_41_236.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_41_236.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_41_236.jpg,-0.04716982,1,0,30.19002
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_41_312.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_41_312.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_41_312.jpg,-0.04716982,1,0,30.18996
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_41_385.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_41_385.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_41_385.jpg,-0.04716982,1,0,30.18962
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_41_458.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_41_458.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_41_458.jpg,-0.04716982,1,0,30.19056
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_41_525.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_41_525.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_41_525.jpg,-0.04716982,1,0,30.19022
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_41_598.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_41_598.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_41_598.jpg,-0.04716982,1,0,30.18934
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_41_671.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_41_671.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_41_671.jpg,-0.04716982,1,0,30.19064
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_41_743.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_41_743.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_41_743.jpg,-0.04716982,1,0,30.19027
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_41_818.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_41_818.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_41_818.jpg,-0.04716982,1,0,30.19017
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_41_892.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_41_892.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_41_892.jpg,-0.04716982,1,0,30.19015
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_41_963.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_41_963.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_41_963.jpg,-0.04716982,1,0,30.19014
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_42_039.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_42_039.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_42_039.jpg,-0.04716982,1,0,30.19012
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_42_115.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_42_115.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_42_115.jpg,-0.04716982,1,0,30.19009
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_42_190.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_42_190.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_42_190.jpg,-0.04716982,1,0,30.19007
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_42_263.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_42_263.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_42_263.jpg,-0.04716982,1,0,30.19001
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_42_330.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_42_330.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_42_330.jpg,-0.04716982,1,0,30.18999
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_42_403.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_42_403.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_42_403.jpg,-0.04716982,1,0,30.19146
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_42_477.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_42_477.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_42_477.jpg,-0.04716982,1,0,30.19044
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_42_553.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_42_553.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_42_553.jpg,-0.04716982,1,0,30.19017
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_42_622.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_42_622.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_42_622.jpg,-0.04716982,1,0,30.19136
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_42_691.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_42_691.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_42_691.jpg,-0.04716982,1,0,30.19054
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_42_759.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_42_759.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_42_759.jpg,-0.04716982,1,0,30.19038
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_42_830.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_42_830.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_42_830.jpg,-0.04716982,1,0,30.19035
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_42_902.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_42_902.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_42_902.jpg,-0.04716982,1,0,30.19031
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_42_973.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_42_973.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_42_973.jpg,-0.04716982,1,0,30.19027
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_43_039.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_43_039.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_43_039.jpg,-0.04716982,1,0,30.19026
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_43_108.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_43_108.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_43_108.jpg,-0.04716982,1,0,30.19023
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_43_179.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_43_179.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_43_179.jpg,-0.04716982,1,0,30.19022
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_43_251.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_43_251.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_43_251.jpg,-0.04716982,1,0,30.19018
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_43_323.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_43_323.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_43_323.jpg,-0.04716982,1,0,30.19017
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_43_397.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_43_397.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_43_397.jpg,-0.04716982,1,0,30.19168
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_43_473.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_43_473.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_43_473.jpg,-0.04716982,1,0,30.19057
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_43_543.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_43_543.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_43_543.jpg,-0.04716982,1,0,30.19036
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_43_612.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_43_612.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_43_612.jpg,-0.04716982,1,0,30.19142
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_43_683.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_43_683.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_43_683.jpg,-0.04716982,1,0,30.19067
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_43_752.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_43_752.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_43_752.jpg,-0.04716982,1,0,30.19044
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_43_824.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_43_824.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_43_824.jpg,-0.04716982,1,0,30.19043
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_43_895.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_43_895.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_43_895.jpg,-0.04716982,1,0,30.1904
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_43_962.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_43_962.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_43_962.jpg,-0.04716982,1,0,30.19041
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_44_036.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_44_036.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_44_036.jpg,-0.04716982,1,0,30.19033
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_44_103.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_44_103.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_44_103.jpg,-0.04716982,1,0,30.19031
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_44_178.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_44_178.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_44_178.jpg,-0.04716982,1,0,30.19028
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_44_249.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_44_249.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_44_249.jpg,-0.04716982,1,0,30.19026
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_44_321.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_44_321.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_44_321.jpg,-0.04716982,1,0,30.1902
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_44_394.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_44_394.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_44_394.jpg,-0.04716982,1,0,30.1902
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_44_466.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_44_466.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_44_466.jpg,-0.04716982,1,0,30.18991
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_44_537.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_44_537.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_44_537.jpg,-0.04716982,1,0,30.19017
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_44_604.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_44_604.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_44_604.jpg,-0.04716982,1,0,30.19021
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_44_673.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_44_673.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_44_673.jpg,-0.04716982,1,0,30.19015
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_44_741.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_44_741.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_44_741.jpg,-0.04716982,1,0,30.19022
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_44_815.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_44_815.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_44_815.jpg,-0.04716982,1,0,30.19024
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_44_882.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_44_882.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_44_882.jpg,-0.04716982,1,0,30.19024
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_44_950.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_44_950.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_44_950.jpg,-0.04716982,1,0,30.19026
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_45_018.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_45_018.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_45_018.jpg,-0.04716982,1,0,30.19025
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_45_094.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_45_094.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_45_094.jpg,-0.04716982,1,0,30.19025
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_45_161.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_45_161.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_45_161.jpg,-0.04716982,1,0,30.19026
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_45_236.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_45_236.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_45_236.jpg,-0.04716982,1,0,30.19025
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_45_309.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_45_309.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_45_309.jpg,-0.04716982,1,0,30.19025
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_45_378.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_45_378.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_45_378.jpg,-0.04716982,1,0,30.19021
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_45_446.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_45_446.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_45_446.jpg,-0.04716982,1,0,30.19027
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_45_514.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_45_514.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_45_514.jpg,-0.04716982,1,0,30.19031
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_45_581.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_45_581.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_45_581.jpg,-0.03773585,1,0,30.19031
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_45_650.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_45_650.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_45_650.jpg,-0.03773585,1,0,30.19029
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_45_720.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_45_720.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_45_720.jpg,-0.03773585,1,0,30.19029
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_45_791.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_45_791.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_45_791.jpg,-0.03773585,1,0,30.19028
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_45_860.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_45_860.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_45_860.jpg,-0.03773585,1,0,30.19028
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_45_935.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_45_935.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_45_935.jpg,-0.03773585,1,0,30.19026
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_46_008.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_46_008.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_46_008.jpg,-0.03773585,1,0,30.19026
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_46_078.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_46_078.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_46_078.jpg,-0.03773585,1,0,30.19027
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_46_146.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_46_146.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_46_146.jpg,-0.03773585,1,0,30.19028
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_46_219.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_46_219.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_46_219.jpg,-0.03773585,1,0,30.19026
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_46_294.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_46_294.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_46_294.jpg,-0.03773585,1,0,30.19027
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_46_370.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_46_370.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_46_370.jpg,-0.03773585,1,0,30.19025
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_46_444.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_46_444.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_46_444.jpg,-0.03773585,1,0,30.19026
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_46_517.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_46_517.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_46_517.jpg,-0.03773585,1,0,30.19027
